source,target,weight
Node159,Node484,2
Node159,Node486,10
Node159,Node491,4
Node159,Node503,1
Node159,Node505,6
Node159,Node506,1
Node159,Node516,9
Node159,Node521,6
Node159,Node525,5
Node159,Node526,8
Node159,Node528,9
Node159,Node529,7
Node159,Node531,1
Node159,Node544,2
Node159,Node546,4
Node159,Node549,6
Node159,Node551,3
Node159,Node562,8
Node159,Node566,9
Node159,Node568,6
Node159,Node571,6
Node159,Node578,5
Node159,Node579,1
Node159,Node585,6
Node159,Node587,7
Node159,Node604,4
Node159,Node606,10
Node159,Node612,5
Node159,Node624,9
Node159,Node632,5
Node159,Node633,2
Node159,Node634,2
Node159,Node637,4
Node159,Node638,10
Node159,Node640,5
Node159,Node641,9
Node159,Node642,8
Node159,Node645,6
Node159,Node646,7
Node159,Node648,3
Node159,Node650,5
Node159,Node653,7
Node159,Node657,2
Node159,Node668,3
Node159,Node674,8
Node159,Node676,10
Node159,Node682,4
Node159,Node685,2
Node159,Node686,3
Node159,Node687,4
Node159,Node699,3
Node159,Node705,1
Node159,Node713,5
Node159,Node721,6
Node159,Node723,5
Node159,Node724,1
Node159,Node726,1
Node159,Node753,7
Node159,Node758,7
Node159,Node761,7
Node159,Node768,6
Node159,Node773,3
Node159,Node777,4
Node159,Node780,7
Node159,Node784,10
Node159,Node788,5
Node159,Node794,4
Node159,Node803,5
Node159,Node806,6
Node159,Node807,5
Node159,Node810,10
Node159,Node811,6
Node159,Node815,3
Node159,Node818,3
Node159,Node825,2
Node159,Node831,1
Node159,Node834,8
Node159,Node837,6
Node159,Node843,2
Node159,Node844,3
Node159,Node852,1
Node159,Node857,9
Node159,Node868,6
Node159,Node877,1
Node159,Node879,4
Node159,Node883,7
Node159,Node887,3
Node159,Node888,8
Node159,Node895,1
Node159,Node899,7
Node159,Node900,8
Node159,Node903,4
Node159,Node904,4
Node159,Node918,3
Node159,Node919,1
Node159,Node927,3
Node159,Node932,2
Node159,Node936,7
Node159,Node937,8
Node159,Node940,2
Node159,Node944,6
Node159,Node961,7
Node159,Node964,2
Node159,Node967,9
Node159,Node968,6
Node159,Node969,1
Node159,Node971,5
Node159,Node979,4
Node159,Node986,10
Node159,Node991,10
Node159,Node996,9
Node160,Node164,3
Node160,Node168,6
Node160,Node177,10
Node160,Node187,5
Node160,Node199,4
Node160,Node207,5
Node160,Node210,1
Node160,Node218,7
Node160,Node222,5
Node160,Node223,8
Node160,Node229,2
Node160,Node231,6
Node160,Node234,2
Node160,Node249,4
Node160,Node251,5
Node160,Node259,8
Node160,Node267,5
Node160,Node269,10
Node160,Node275,2
Node160,Node295,1
Node160,Node299,1
Node160,Node301,9
Node160,Node302,9
Node160,Node303,3
Node160,Node304,2
Node160,Node310,10
Node160,Node316,6
Node160,Node319,5
Node160,Node329,6
Node160,Node338,7
Node160,Node344,1
Node160,Node347,9
Node160,Node351,9
Node160,Node365,5
Node160,Node368,2
Node160,Node370,5
Node160,Node382,3
Node160,Node386,5
Node160,Node395,10
Node160,Node402,1
Node160,Node409,4
Node160,Node411,6
Node160,Node412,3
Node160,Node415,2
Node160,Node417,2
Node160,Node418,3
Node160,Node422,2
Node160,Node430,8
Node160,Node431,6
Node160,Node433,8
Node160,Node436,8
Node160,Node441,8
Node160,Node442,6
Node160,Node453,6
Node160,Node460,7
Node160,Node461,1
Node160,Node469,5
Node160,Node484,4
Node160,Node511,4
Node160,Node514,8
Node160,Node521,4
Node160,Node533,2
Node160,Node534,7
Node160,Node537,1
Node160,Node549,10
Node160,Node557,2
Node160,Node563,3
Node160,Node565,1
Node160,Node569,10
Node160,Node575,10
Node160,Node576,3
Node160,Node587,3
Node160,Node588,3
Node160,Node601,10
Node160,Node606,9
Node160,Node621,5
Node160,Node622,9
Node160,Node635,4
Node160,Node653,6
Node160,Node655,9
Node160,Node662,7
Node160,Node664,5
Node160,Node667,2
Node160,Node699,9
Node160,Node701,7
Node160,Node705,2
Node160,Node706,8
Node160,Node715,4
Node160,Node717,8
Node160,Node722,2
Node160,Node740,9
Node160,Node741,8
Node160,Node746,3
Node160,Node753,8
Node160,Node757,5
Node160,Node760,6
Node160,Node761,8
Node160,Node768,3
Node160,Node769,2
Node160,Node771,8
Node160,Node772,8
Node160,Node774,8
Node160,Node781,5
Node160,Node796,2
Node160,Node797,9
Node160,Node800,7
Node160,Node803,9
Node160,Node806,4
Node160,Node808,4
Node160,Node814,10
Node160,Node818,5
Node160,Node823,10
Node160,Node833,5
Node160,Node837,8
Node160,Node839,5
Node160,Node840,2
Node160,Node845,6
Node160,Node861,4
Node160,Node863,8
Node160,Node873,3
Node160,Node881,8
Node160,Node882,3
Node160,Node883,10
Node160,Node884,9
Node160,Node888,2
Node160,Node889,2
Node160,Node891,1
Node160,Node895,7
Node160,Node896,5
Node160,Node901,8
Node160,Node909,5
Node160,Node913,4
Node160,Node918,5
Node160,Node926,3
Node160,Node939,9
Node160,Node942,4
Node160,Node950,5
Node160,Node952,4
Node160,Node954,1
Node160,Node958,5
Node160,Node959,3
Node160,Node960,6
Node160,Node961,4
Node160,Node962,7
Node160,Node963,7
Node160,Node967,4
Node160,Node976,2
Node160,Node977,5
Node160,Node978,3
Node160,Node979,4
Node160,Node980,1
Node160,Node991,2
Node160,Node998,7
Node161,Node170,10
Node161,Node178,2
Node161,Node179,3
Node161,Node180,7
Node161,Node182,9
Node161,Node183,3
Node161,Node185,7
Node161,Node186,6
Node161,Node194,6
Node161,Node208,5
Node161,Node210,5
Node161,Node214,9
Node161,Node224,10
Node161,Node226,8
Node161,Node228,9
Node161,Node229,7
Node161,Node230,1
Node161,Node231,4
Node161,Node234,4
Node161,Node235,7
Node161,Node239,7
Node161,Node260,9
Node161,Node263,7
Node161,Node267,9
Node161,Node270,6
Node161,Node282,5
Node161,Node293,8
Node161,Node294,3
Node161,Node310,6
Node161,Node315,5
Node161,Node317,7
Node161,Node319,1
Node161,Node324,6
Node161,Node331,4
Node161,Node333,10
Node161,Node340,4
Node161,Node347,6
Node161,Node348,8
Node161,Node350,5
Node161,Node355,8
Node161,Node368,8
Node161,Node369,9
Node161,Node376,2
Node161,Node385,8
Node161,Node389,6
Node161,Node391,9
Node161,Node394,4
Node161,Node396,5
Node161,Node398,10
Node161,Node407,10
Node161,Node410,3
Node161,Node413,5
Node161,Node423,7
Node161,Node425,2
Node161,Node431,10
Node161,Node434,8
Node161,Node436,9
Node161,Node437,1
Node161,Node442,8
Node161,Node445,10
Node161,Node447,5
Node161,Node448,3
Node161,Node449,10
Node161,Node454,8
Node161,Node457,2
Node161,Node458,8
Node161,Node464,2
Node161,Node473,1
Node161,Node477,4
Node161,Node478,3
Node161,Node481,7
Node161,Node486,1
Node161,Node489,6
Node161,Node493,6
Node161,Node503,10
Node161,Node505,3
Node161,Node522,2
Node161,Node523,8
Node161,Node531,4
Node161,Node532,1
Node161,Node534,8
Node161,Node539,7
Node161,Node542,7
Node161,Node552,8
Node161,Node562,7
Node161,Node572,9
Node161,Node577,5
Node161,Node579,4
Node161,Node593,2
Node161,Node595,1
Node161,Node598,1
Node161,Node599,2
Node161,Node600,3
Node161,Node601,1
Node161,Node605,9
Node161,Node611,7
Node161,Node617,6
Node161,Node619,10
Node161,Node621,10
Node161,Node626,9
Node161,Node634,3
Node161,Node640,10
Node161,Node649,4
Node161,Node653,7
Node161,Node654,2
Node161,Node659,4
Node161,Node660,4
Node161,Node661,1
Node161,Node667,8
Node161,Node668,1
Node161,Node672,9
Node161,Node679,1
Node161,Node685,3
Node161,Node694,2
Node161,Node697,6
Node161,Node701,3
Node161,Node703,9
Node161,Node705,6
Node161,Node709,3
Node161,Node726,8
Node161,Node735,8
Node161,Node744,2
Node161,Node748,3
Node161,Node757,5
Node161,Node773,2
Node161,Node775,9
Node161,Node790,9
Node161,Node797,10
Node161,Node798,6
Node161,Node800,9
Node161,Node805,2
Node161,Node806,2
Node161,Node821,3
Node161,Node827,10
Node161,Node844,4
Node161,Node850,1
Node161,Node855,4
Node161,Node857,10
Node161,Node861,6
Node161,Node865,1
Node161,Node866,5
Node161,Node873,1
Node161,Node876,2
Node161,Node877,1
Node161,Node879,10
Node161,Node888,4
Node161,Node889,3
Node161,Node890,7
Node161,Node894,4
Node161,Node895,3
Node161,Node909,8
Node161,Node911,4
Node161,Node916,4
Node161,Node924,7
Node161,Node928,2
Node161,Node930,4
Node161,Node938,7
Node161,Node941,7
Node161,Node942,10
Node161,Node951,4
Node161,Node953,9
Node161,Node958,6
Node161,Node971,7
Node161,Node975,7
Node161,Node978,2
Node161,Node979,4
Node161,Node984,6
Node161,Node994,5
Node161,Node999,10
Node162,Node165,4
Node162,Node167,2
Node162,Node185,6
Node162,Node188,4
Node162,Node190,1
Node162,Node192,6
Node162,Node201,7
Node162,Node203,3
Node162,Node211,10
Node162,Node217,2
Node162,Node220,8
Node162,Node237,10
Node162,Node242,3
Node162,Node246,5
Node162,Node249,1
Node162,Node251,4
Node162,Node252,7
Node162,Node253,6
Node162,Node254,6
Node162,Node256,1
Node162,Node264,3
Node162,Node270,1
Node162,Node272,10
Node162,Node273,7
Node162,Node275,6
Node162,Node278,7
Node162,Node279,6
Node162,Node284,9
Node162,Node286,4
Node162,Node289,4
Node162,Node290,3
Node162,Node291,10
Node162,Node293,3
Node162,Node296,7
Node162,Node297,7
Node162,Node298,8
Node162,Node302,10
Node162,Node304,5
Node162,Node309,10
Node162,Node310,5
Node162,Node313,6
Node162,Node316,1
Node162,Node320,4
Node162,Node321,8
Node162,Node323,1
Node162,Node329,6
Node162,Node330,5
Node162,Node333,9
Node162,Node336,7
Node162,Node348,8
Node162,Node351,8
Node162,Node355,7
Node162,Node358,10
Node162,Node361,10
Node162,Node369,8
Node162,Node379,7
Node162,Node383,6
Node162,Node384,10
Node162,Node389,6
Node162,Node390,7
Node162,Node392,5
Node162,Node394,6
Node162,Node404,8
Node162,Node407,2
Node162,Node409,5
Node162,Node423,4
Node162,Node433,8
Node162,Node434,8
Node162,Node435,7
Node162,Node440,9
Node162,Node444,6
Node162,Node447,6
Node162,Node449,7
Node162,Node455,4
Node162,Node457,1
Node162,Node460,9
Node162,Node478,9
Node162,Node482,8
Node162,Node487,5
Node162,Node488,5
Node162,Node489,5
Node162,Node501,8
Node162,Node503,3
Node162,Node504,1
Node162,Node505,8
Node162,Node510,2
Node162,Node519,9
Node162,Node523,10
Node162,Node532,6
Node162,Node538,7
Node162,Node543,8
Node162,Node548,5
Node162,Node551,1
Node162,Node552,5
Node162,Node564,3
Node162,Node565,3
Node162,Node569,6
Node162,Node571,6
Node162,Node573,9
Node162,Node586,7
Node162,Node587,4
Node162,Node592,3
Node162,Node594,6
Node162,Node595,9
Node162,Node602,6
Node162,Node607,5
Node162,Node609,2
Node162,Node618,7
Node162,Node636,9
Node162,Node639,6
Node162,Node642,10
Node162,Node648,6
Node162,Node654,4
Node162,Node661,5
Node162,Node668,9
Node162,Node680,1
Node162,Node682,10
Node162,Node686,6
Node162,Node701,1
Node162,Node702,6
Node162,Node706,5
Node162,Node707,6
Node162,Node708,8
Node162,Node709,1
Node162,Node711,4
Node162,Node724,2
Node162,Node726,4
Node162,Node727,7
Node162,Node731,3
Node162,Node734,10
Node162,Node735,8
Node162,Node740,5
Node162,Node743,9
Node162,Node749,10
Node162,Node755,1
Node162,Node765,9
Node162,Node766,10
Node162,Node767,8
Node162,Node768,6
Node162,Node773,5
Node162,Node775,9
Node162,Node776,4
Node162,Node778,10
Node162,Node793,8
Node162,Node800,4
Node162,Node811,2
Node162,Node815,7
Node162,Node820,8
Node162,Node830,3
Node162,Node838,5
Node162,Node847,6
Node162,Node848,6
Node162,Node849,7
Node162,Node850,10
Node162,Node854,4
Node162,Node858,1
Node162,Node871,6
Node162,Node872,8
Node162,Node878,3
Node162,Node880,4
Node162,Node883,7
Node162,Node891,7
Node162,Node894,4
Node162,Node895,9
Node162,Node903,8
Node162,Node907,9
Node162,Node909,4
Node162,Node910,5
Node162,Node911,5
Node162,Node918,9
Node162,Node925,10
Node162,Node934,1
Node162,Node948,1
Node162,Node967,4
Node162,Node969,6
Node162,Node970,2
Node162,Node982,1
Node162,Node996,7
Node162,Node998,7
Node163,Node164,9
Node163,Node174,9
Node163,Node175,4
Node163,Node178,2
Node163,Node180,8
Node163,Node182,4
Node163,Node188,2
Node163,Node197,9
Node163,Node203,8
Node163,Node205,8
Node163,Node213,6
Node163,Node218,10
Node163,Node221,2
Node163,Node225,4
Node163,Node235,1
Node163,Node239,1
Node163,Node246,9
Node163,Node248,1
Node163,Node256,6
Node163,Node260,4
Node163,Node268,5
Node163,Node276,5
Node163,Node280,9
Node163,Node292,3
Node163,Node296,5
Node163,Node298,3
Node163,Node309,3
Node163,Node310,4
Node163,Node311,8
Node163,Node312,5
Node163,Node313,10
Node163,Node314,2
Node163,Node320,10
Node163,Node325,8
Node163,Node326,8
Node163,Node332,1
Node163,Node335,6
Node163,Node350,7
Node163,Node352,6
Node163,Node359,9
Node163,Node361,3
Node163,Node365,4
Node163,Node368,2
Node163,Node377,9
Node163,Node384,4
Node163,Node391,7
Node163,Node393,2
Node163,Node395,8
Node163,Node403,2
Node163,Node405,5
Node163,Node413,5
Node163,Node414,2
Node163,Node416,9
Node163,Node424,3
Node163,Node425,6
Node163,Node427,2
Node163,Node430,6
Node163,Node436,10
Node163,Node446,2
Node163,Node448,1
Node163,Node451,3
Node163,Node452,6
Node163,Node459,6
Node163,Node464,9
Node163,Node465,5
Node163,Node468,4
Node163,Node484,10
Node163,Node489,4
Node163,Node492,8
Node163,Node494,6
Node163,Node496,6
Node163,Node498,4
Node163,Node500,5
Node163,Node503,4
Node163,Node505,1
Node163,Node506,4
Node163,Node512,5
Node163,Node513,9
Node163,Node514,7
Node163,Node519,6
Node163,Node529,2
Node163,Node530,7
Node163,Node531,6
Node163,Node532,3
Node163,Node539,7
Node163,Node543,5
Node163,Node544,10
Node163,Node549,2
Node163,Node553,2
Node163,Node554,9
Node163,Node556,7
Node163,Node558,3
Node163,Node560,7
Node163,Node564,6
Node163,Node565,2
Node163,Node571,3
Node163,Node572,4
Node163,Node576,2
Node163,Node577,2
Node163,Node584,3
Node163,Node588,1
Node163,Node598,5
Node163,Node601,10
Node163,Node603,9
Node163,Node604,3
Node163,Node619,3
Node163,Node622,1
Node163,Node629,1
Node163,Node640,1
Node163,Node652,9
Node163,Node654,7
Node163,Node663,9
Node163,Node672,5
Node163,Node686,9
Node163,Node708,3
Node163,Node718,2
Node163,Node734,5
Node163,Node746,7
Node163,Node747,2
Node163,Node750,1
Node163,Node751,2
Node163,Node752,6
Node163,Node762,2
Node163,Node770,2
Node163,Node773,7
Node163,Node774,3
Node163,Node780,8
Node163,Node800,8
Node163,Node807,4
Node163,Node808,6
Node163,Node810,9
Node163,Node818,7
Node163,Node823,8
Node163,Node825,7
Node163,Node827,9
Node163,Node830,7
Node163,Node833,3
Node163,Node834,10
Node163,Node839,10
Node163,Node840,2
Node163,Node842,8
Node163,Node849,1
Node163,Node850,6
Node163,Node851,6
Node163,Node860,5
Node163,Node868,8
Node163,Node874,6
Node163,Node881,2
Node163,Node886,7
Node163,Node889,2
Node163,Node892,3
Node163,Node905,10
Node163,Node907,7
Node163,Node915,7
Node163,Node921,10
Node163,Node929,6
Node163,Node931,9
Node163,Node937,5
Node163,Node941,6
Node163,Node944,4
Node163,Node945,3
Node163,Node947,2
Node163,Node957,7
Node163,Node958,10
Node163,Node959,5
Node163,Node964,1
Node163,Node968,9
Node163,Node978,6
Node163,Node981,2
Node163,Node990,6
Node163,Node997,3
Node164,Node167,7
Node164,Node171,8
Node164,Node174,5
Node164,Node181,6
Node164,Node193,9
Node164,Node198,2
Node164,Node199,6
Node164,Node200,5
Node164,Node206,1
Node164,Node208,2
Node164,Node214,9
Node164,Node215,6
Node164,Node225,10
Node164,Node227,7
Node164,Node232,7
Node164,Node245,7
Node164,Node252,8
Node164,Node256,9
Node164,Node261,6
Node164,Node266,3
Node164,Node279,10
Node164,Node284,5
Node164,Node287,8
Node164,Node288,2
Node164,Node294,6
Node164,Node309,4
Node164,Node317,2
Node164,Node327,6
Node164,Node330,1
Node164,Node334,1
Node164,Node335,1
Node164,Node339,6
Node164,Node349,4
Node164,Node354,3
Node164,Node355,1
Node164,Node358,9
Node164,Node377,3
Node164,Node379,3
Node164,Node380,1
Node164,Node381,4
Node164,Node387,3
Node164,Node388,4
Node164,Node395,7
Node164,Node399,3
Node164,Node402,2
Node164,Node409,2
Node164,Node413,9
Node164,Node417,4
Node164,Node418,2
Node164,Node424,8
Node164,Node425,9
Node164,Node430,5
Node164,Node433,7
Node164,Node435,6
Node164,Node440,7
Node164,Node441,4
Node164,Node450,3
Node164,Node452,3
Node164,Node463,4
Node164,Node466,4
Node164,Node475,3
Node164,Node481,4
Node164,Node482,4
Node164,Node486,2
Node164,Node487,8
Node164,Node490,1
Node164,Node491,10
Node164,Node494,10
Node164,Node499,2
Node164,Node513,6
Node164,Node514,2
Node164,Node518,3
Node164,Node520,2
Node164,Node531,8
Node164,Node534,8
Node164,Node539,4
Node164,Node543,5
Node164,Node544,4
Node164,Node546,1
Node164,Node552,7
Node164,Node554,5
Node164,Node561,1
Node164,Node564,5
Node164,Node569,7
Node164,Node576,2
Node164,Node580,5
Node164,Node581,5
Node164,Node584,8
Node164,Node585,6
Node164,Node586,4
Node164,Node589,1
Node164,Node590,2
Node164,Node591,9
Node164,Node592,4
Node164,Node609,1
Node164,Node610,1
Node164,Node616,3
Node164,Node618,10
Node164,Node622,10
Node164,Node623,6
Node164,Node628,5
Node164,Node632,2
Node164,Node635,2
Node164,Node643,1
Node164,Node645,4
Node164,Node654,9
Node164,Node662,9
Node164,Node666,6
Node164,Node667,4
Node164,Node670,4
Node164,Node686,6
Node164,Node687,2
Node164,Node689,9
Node164,Node705,1
Node164,Node707,8
Node164,Node710,6
Node164,Node721,2
Node164,Node729,8
Node164,Node730,8
Node164,Node732,2
Node164,Node737,7
Node164,Node743,8
Node164,Node756,1
Node164,Node757,8
Node164,Node767,2
Node164,Node769,8
Node164,Node773,3
Node164,Node781,4
Node164,Node787,7
Node164,Node789,5
Node164,Node790,1
Node164,Node798,3
Node164,Node801,8
Node164,Node803,4
Node164,Node812,10
Node164,Node819,8
Node164,Node832,6
Node164,Node841,5
Node164,Node849,8
Node164,Node850,6
Node164,Node852,3
Node164,Node861,7
Node164,Node862,7
Node164,Node883,6
Node164,Node890,5
Node164,Node897,5
Node164,Node902,7
Node164,Node905,1
Node164,Node907,2
Node164,Node916,3
Node164,Node918,6
Node164,Node928,5
Node164,Node934,2
Node164,Node940,1
Node164,Node949,9
Node164,Node954,7
Node164,Node957,5
Node164,Node968,4
Node164,Node969,4
Node164,Node978,2
Node164,Node987,2
Node164,Node989,3
Node164,Node991,4
Node164,Node992,7
Node164,Node993,10
Node165,Node177,5
Node165,Node180,7
Node165,Node187,10
Node165,Node191,3
Node165,Node202,10
Node165,Node203,5
Node165,Node208,4
Node165,Node214,9
Node165,Node215,2
Node165,Node219,1
